age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US,income
19,197714,9,0,0,35,0,1,1,1,1,1,1,0
39,126161,16,0,0,45,1,1,1,0,1,1,1,0
52,108914,9,0,0,40,1,1,0,1,0,1,1,1
53,95647,5,0,0,50,1,1,0,1,0,1,1,0
67,323636,9,0,0,15,1,0,0,1,0,1,0,0
25,157028,13,0,0,40,1,0,1,0,1,1,1,0
37,82521,10,4064,0,46,1,1,0,0,0,1,1,0
42,135056,9,0,0,40,0,1,1,1,1,1,1,0
40,388725,10,0,0,40,1,1,1,0,1,1,1,0
46,196649,9,0,0,40,1,0,1,0,1,1,1,0
64,184271,16,0,0,50,1,0,0,0,0,1,1,1
36,150104,14,0,0,40,0,1,0,0,1,1,1,1
43,235556,10,0,0,45,1,1,1,1,1,1,0,0
48,377140,3,0,0,35,0,1,1,1,1,1,0,0
44,145160,9,0,0,58,1,1,1,1,1,1,1,0
34,157886,12,0,0,40,0,1,1,1,1,1,1,0
45,370274,8,0,0,40,1,1,0,1,0,1,1,0
17,186890,6,0,0,30,0,1,0,1,1,1,1,0
42,198316,11,0,0,35,1,1,1,1,1,1,1,0
33,264936,9,0,0,40,0,1,1,0,1,1,1,0
43,114580,10,0,0,40,0,1,1,0,1,1,1,0
62,416829,7,0,0,21,0,1,1,1,1,0,1,0
28,194759,10,0,1669,90,1,0,1,1,1,1,1,0
59,192258,16,0,0,40,1,0,0,0,0,1,1,1
21,102766,10,0,0,40,1,1,1,1,1,1,1,0
20,432052,10,0,0,15,1,0,1,1,1,1,1,0
33,199046,13,0,0,40,0,1,1,1,1,1,1,0
48,265083,6,0,0,38,0,1,1,1,1,1,1,0
21,195199,9,0,0,30,0,1,1,0,1,1,1,0
29,152461,13,0,0,40,0,0,1,1,1,1,1,0
30,171483,9,0,0,38,1,1,1,1,1,1,1,0
46,349230,11,0,1848,40,1,0,0,1,0,1,1,1
34,203488,9,0,0,40,1,1,1,1,1,1,1,0
26,291968,9,0,0,44,1,1,0,1,0,1,1,0
29,129856,11,0,0,40,0,1,1,0,1,1,1,0
41,143046,14,0,0,40,0,1,1,0,1,1,1,0
53,199720,9,0,0,40,1,1,0,1,0,1,1,1
42,32981,9,0,0,40,1,1,1,0,1,1,1,0
64,169604,7,0,0,40,1,1,0,1,0,1,1,0
48,161187,9,2463,0,40,0,1,1,0,1,1,1,0
20,204226,7,0,0,40,0,1,1,1,1,1,1,0
46,45288,13,0,0,40,1,1,1,1,1,1,1,0
28,271936,10,0,0,35,0,1,1,0,1,1,1,0
19,425816,10,0,0,40,0,1,1,1,1,0,1,0
82,147729,3,0,0,20,1,1,1,1,1,1,1,0
23,124259,10,0,0,40,0,1,1,1,1,0,1,0
36,37778,14,0,0,70,1,0,0,1,0,1,1,0
39,33289,9,0,0,60,0,0,1,0,1,1,1,0
42,369131,12,0,0,55,1,1,0,1,0,1,1,1
27,209085,11,0,0,44,1,1,0,0,0,1,1,1
62,177493,8,0,0,30,1,1,0,0,0,1,1,0
54,286342,14,0,0,32,0,0,1,0,1,1,1,1
28,183885,9,0,0,30,1,1,1,1,1,1,1,0
41,160785,10,0,0,60,1,1,0,0,0,1,1,1
57,180920,6,0,0,43,1,1,0,1,0,1,1,0
23,216853,11,0,0,25,1,0,0,1,0,1,1,0
29,37429,9,0,0,30,0,0,0,1,1,1,1,0
44,367819,13,0,0,40,1,1,0,0,0,1,1,1
64,301352,9,0,0,40,1,1,0,1,0,1,1,0
25,189590,13,0,0,40,1,1,1,1,1,1,1,0
38,219757,9,0,0,40,1,1,0,1,0,1,1,0
38,308686,13,0,0,70,1,0,0,0,0,1,1,1
40,79036,11,0,0,50,1,1,1,1,1,1,1,1
28,370675,13,0,1408,50,0,1,1,0,1,1,0,0
19,35245,9,0,0,25,1,1,1,1,1,1,1,0
51,420917,13,0,0,45,1,0,0,0,0,1,1,0
27,116613,10,0,0,50,0,0,0,1,1,1,1,0
28,216178,9,0,0,40,1,1,0,1,0,1,1,0
42,79531,10,0,0,55,1,0,0,0,0,1,1,1
22,278021,9,0,0,40,1,1,1,1,1,1,1,0
48,175925,9,0,0,48,1,1,0,0,0,1,1,0
20,204596,10,0,0,32,0,1,1,1,1,1,1,0
36,180686,9,0,0,45,1,1,0,1,0,1,1,1
30,399088,10,0,0,45,0,1,1,0,1,1,1,0
21,243368,1,0,0,50,1,1,1,1,1,1,0,0
33,361497,9,0,0,40,1,0,1,0,1,1,1,0
51,215404,13,15024,0,40,1,1,0,0,0,0,1,1
50,345450,4,0,0,40,1,1,0,1,0,0,1,0
52,74024,14,0,0,45,1,1,0,0,0,1,1,1
33,252168,10,0,0,40,1,1,1,1,1,0,1,0
63,237620,9,0,0,30,1,1,0,1,0,1,1,0
52,161599,9,0,0,40,0,1,0,0,1,1,1,0
42,397346,9,3325,0,40,1,1,1,1,1,1,1,0
17,33611,7,0,0,40,1,1,1,1,1,1,1,0
48,235108,9,0,0,40,1,1,0,0,0,1,1,0
53,237523,10,0,0,40,1,0,0,1,0,1,1,1
21,56582,7,0,0,50,1,1,1,1,1,1,1,0
26,322585,9,0,0,40,1,1,1,1,1,1,1,0
84,388384,4,0,0,10,1,1,0,0,0,0,1,0
30,190912,7,0,1651,40,1,1,0,1,0,0,0,0
52,99602,9,0,0,40,0,1,1,1,1,0,1,0
49,315437,9,0,0,40,0,1,1,1,1,1,1,0
32,149531,9,0,0,40,1,1,1,0,1,1,1,0
63,78383,9,0,0,45,1,0,0,1,0,1,1,0
64,88470,10,0,0,40,1,1,0,1,0,1,1,0
31,271162,7,0,0,40,1,1,1,0,1,1,1,0
51,195105,9,0,0,40,0,1,1,1,1,1,1,0
67,174603,9,0,0,35,0,1,1,0,1,1,1,0
74,117017,10,0,0,16,1,0,1,1,1,1,1,0
34,247328,9,0,0,40,1,1,1,0,1,1,1,0
42,185764,10,0,0,60,1,1,0,0,0,1,1,0
20,231931,10,0,0,40,1,0,1,0,1,1,1,0
43,105188,9,0,0,40,1,1,1,1,1,0,0,0
34,62463,10,0,1579,40,1,0,0,1,0,1,1,0
26,152240,10,0,0,40,1,1,1,0,1,1,1,0
90,282095,10,0,0,40,1,0,0,1,0,1,1,0
21,285127,9,0,0,40,0,1,1,1,1,0,1,0
26,192262,13,0,0,45,1,1,1,1,1,1,1,0
47,280030,9,0,0,52,1,1,0,1,0,1,1,0
32,210926,9,0,0,38,0,1,1,0,1,1,1,1
38,109594,13,0,0,70,0,1,1,1,1,1,1,1
35,231180,9,0,0,45,1,0,0,1,0,1,1,0
32,198068,9,0,0,60,1,1,1,1,1,1,1,0
31,121321,9,0,0,40,1,1,0,1,0,1,1,0
46,204379,13,0,0,37,0,1,1,0,1,1,1,0
18,183824,8,0,0,30,1,1,1,1,1,1,1,0
50,155433,13,0,0,40,0,1,1,0,1,1,1,0
47,127678,10,0,0,48,1,0,0,1,0,1,1,1
18,36882,9,0,0,20,0,1,1,0,1,1,1,0
29,157950,10,0,0,40,0,1,0,0,1,1,1,1
49,43348,16,99999,0,70,1,0,1,0,1,1,1,1
29,116613,13,0,0,40,0,1,1,0,1,1,0,0
33,182556,9,0,0,40,1,1,1,1,1,1,1,0
23,288771,10,0,0,30,0,1,1,0,1,1,1,0
45,325390,9,0,0,40,1,1,0,1,0,1,1,0
23,215443,10,0,0,70,1,1,1,1,1,1,1,0
62,117292,14,8614,0,45,0,0,1,0,1,1,1,1
33,148261,10,0,0,40,1,1,0,1,0,1,1,0
33,173730,11,0,0,40,1,1,0,0,0,1,1,0
46,82946,9,0,0,40,0,1,1,1,1,1,1,0
46,175262,12,0,0,40,1,1,0,0,0,0,0,0
34,85355,13,0,0,40,1,1,1,0,1,1,1,0
23,239322,9,0,0,40,1,1,1,1,1,1,1,0
26,189590,10,0,0,30,1,1,1,0,1,1,1,0
24,198914,9,0,0,25,1,1,1,1,1,0,1,0
31,182237,6,0,0,40,1,1,1,1,1,1,1,0
64,180401,6,0,0,40,1,1,0,1,0,1,1,1
55,224655,9,0,0,32,0,1,1,1,1,1,1,0
29,57423,11,0,0,48,1,1,0,0,0,1,1,0
34,66309,9,0,0,35,1,1,0,1,0,1,1,0
23,90729,7,0,0,40,1,1,1,0,1,0,1,0
55,231738,9,0,0,40,0,1,1,1,1,1,0,0
51,138514,11,0,0,48,0,1,1,1,1,0,1,0
59,105866,13,0,0,30,1,0,0,1,0,0,1,0
47,142287,13,0,0,35,1,0,0,0,0,1,1,1
18,39529,8,0,0,32,0,1,1,1,1,1,1,0
43,184846,9,0,0,60,0,1,1,0,1,1,1,0
31,70568,2,0,0,25,0,1,1,1,1,1,0,0
24,141040,10,0,0,40,0,1,1,0,1,0,1,0
32,352089,9,0,0,38,0,1,1,0,1,1,1,0
40,208277,10,0,0,44,0,1,1,0,1,1,1,1
55,160362,13,0,0,40,1,1,0,0,0,1,1,1
23,277328,10,0,0,32,1,1,1,1,1,1,0,0
48,218835,14,0,0,50,1,0,0,1,0,1,0,0
35,194690,4,0,0,40,0,1,1,1,1,1,1,0
23,201680,8,0,0,40,1,1,0,1,0,1,1,0
28,142264,11,0,0,40,1,1,1,1,1,1,1,0
50,150876,9,0,1887,55,1,1,0,0,0,0,1,1
52,379682,11,0,0,20,0,1,0,1,1,1,1,1
30,45737,10,0,0,40,0,0,1,0,1,1,1,0
42,219155,13,15024,0,50,1,1,0,1,0,1,1,1
90,250832,9,2414,0,40,1,1,0,1,0,1,1,0
59,318450,13,0,0,50,1,1,0,0,0,1,1,1
26,101027,9,0,0,48,1,1,0,1,0,1,1,0
51,231230,13,0,0,25,1,0,0,0,0,1,1,0
69,141181,3,1797,0,40,1,1,0,0,0,1,1,0
45,238567,9,15024,0,50,1,1,0,1,0,1,1,1
17,327434,6,0,0,20,1,1,1,1,1,1,1,0
21,341368,9,0,0,20,1,1,1,1,1,1,1,0
43,233851,13,0,0,40,0,1,1,0,1,1,1,0
65,123965,13,0,0,40,0,1,1,1,1,1,1,0
50,81548,9,0,0,40,1,1,0,0,0,1,1,0
25,185952,14,0,0,30,1,1,1,0,1,1,1,0
40,31621,9,0,0,40,0,1,1,0,1,1,1,0
26,128777,10,0,0,40,0,1,1,1,1,0,1,0
49,39140,9,0,0,60,1,0,0,1,0,1,1,0
21,252024,9,0,0,20,1,1,1,1,1,1,0,0
36,89622,9,0,0,80,1,0,0,1,0,1,1,1
42,31387,16,0,0,40,0,1,1,0,1,0,1,0
66,162945,15,20051,0,55,1,0,0,0,0,0,1,1
30,437825,13,0,0,20,1,1,0,1,0,1,0,0
47,168109,9,0,0,70,1,0,0,0,0,1,1,0
44,210492,10,0,0,40,1,0,1,0,1,0,1,0
42,147251,10,0,0,36,0,1,0,0,1,1,1,0
39,357962,12,0,0,48,1,0,1,1,1,1,1,0
46,129232,13,0,0,55,1,1,0,1,0,1,1,1
31,170983,13,0,0,60,1,1,0,0,0,1,1,1
47,158924,9,0,0,40,0,1,0,1,1,1,1,0
20,277700,1,0,0,32,1,1,1,1,1,1,1,0
25,181772,10,0,0,40,1,1,0,1,0,1,1,0
30,198660,9,0,0,40,1,1,0,1,0,1,1,0
40,207025,9,6849,0,38,0,1,1,0,1,1,1,0
52,186224,9,0,0,40,1,1,0,1,0,1,1,0
54,127455,10,0,0,48,1,0,0,1,0,1,1,1
50,118058,13,15024,0,55,1,0,0,0,0,1,1,1
36,83471,9,0,0,20,0,1,1,1,1,0,1,0
44,111275,9,0,0,56,0,1,1,0,1,0,1,0
23,250037,10,0,0,50,0,1,1,1,1,1,1,0
56,220896,9,0,0,40,1,0,0,0,0,1,1,1
44,219288,4,0,0,35,1,1,0,1,0,1,1,0
27,190525,9,0,0,50,1,1,1,1,1,1,1,1
47,382532,10,0,1887,40,1,0,0,1,0,1,1,1
57,20953,14,0,2129,70,1,0,0,1,0,1,1,0
64,417543,16,8614,0,50,1,0,1,0,1,0,1,1
28,88419,9,0,0,40,0,1,1,0,1,0,0,0
22,182117,10,0,0,40,1,1,1,1,1,1,1,0
41,238384,9,0,0,40,0,1,1,1,1,1,1,0
38,33397,9,0,0,40,0,1,1,1,1,1,1,0
26,236242,15,0,0,30,0,1,1,0,1,1,1,0
52,392502,13,0,0,60,1,0,0,0,0,1,1,0
67,24968,5,0,0,40,1,1,0,1,0,1,1,0
33,170769,16,99999,0,60,1,1,1,1,1,1,1,1
57,212303,14,0,0,40,1,0,0,0,0,1,1,1
20,403118,10,0,0,11,0,1,1,1,1,1,1,0
43,144218,8,0,0,60,1,0,0,1,0,1,1,0
21,236684,10,0,0,8,0,1,1,1,1,0,1,0
62,78273,10,0,0,40,0,1,1,0,1,0,1,0
18,294253,9,0,0,27,0,1,1,1,1,1,1,0
50,117295,6,0,0,40,1,1,0,1,0,1,1,0
30,203277,9,0,0,60,1,1,0,1,0,1,1,1
23,119665,9,0,0,60,1,1,1,0,1,1,1,0
21,32616,9,0,1719,16,0,1,1,1,1,1,1,0
41,70092,10,0,0,38,0,1,1,0,1,1,1,0
34,188798,13,0,0,40,0,1,1,0,1,1,1,0
41,205153,14,0,0,50,1,0,0,0,0,1,1,1
30,207253,11,0,0,40,1,1,0,1,0,1,0,0
37,188612,14,0,0,50,1,0,0,0,0,1,1,1
52,113522,9,0,0,45,1,1,1,0,1,1,1,1
23,376416,13,0,0,40,1,1,1,0,1,1,1,0
23,220115,9,0,0,40,1,1,1,0,1,1,1,0
48,193451,6,0,0,40,1,1,0,0,0,1,1,0
50,237503,9,0,0,40,1,0,1,0,1,1,1,0
20,172232,9,0,0,48,1,1,1,0,1,1,1,0
35,140854,9,0,0,40,1,0,0,1,0,1,1,0
39,286026,13,0,0,40,1,1,0,0,0,1,1,1
25,134232,13,0,0,20,0,1,1,1,1,1,1,0
49,187634,13,0,0,50,0,1,1,1,1,1,1,1
33,323619,10,0,0,40,0,1,1,0,1,1,1,0
58,268295,3,0,0,40,1,1,0,0,0,0,1,0
51,63081,12,0,0,40,0,1,0,0,1,1,1,1
30,209103,11,0,0,48,1,1,0,0,0,1,1,0
54,182314,16,0,1977,50,1,1,0,0,0,1,1,1
33,312055,13,0,0,40,1,1,1,0,1,1,1,0
29,206250,9,0,0,45,1,1,0,1,0,1,1,0
52,108083,14,0,0,50,1,0,0,0,0,1,1,1
74,88638,16,0,3683,20,0,0,1,0,1,1,1,1
59,159472,5,0,0,40,1,0,0,1,0,1,1,0
25,509866,9,0,0,78,1,1,1,1,1,1,1,0
54,386773,10,0,0,60,1,0,0,0,0,1,1,0
45,184277,11,0,0,55,0,1,1,0,1,1,1,1
22,382199,13,0,0,40,1,1,0,1,0,1,1,0
52,154728,9,0,0,40,1,0,0,1,0,1,1,0
26,172230,9,0,0,40,1,1,1,0,1,1,1,0
33,136331,9,0,0,50,1,1,1,1,1,1,1,0
28,356555,10,0,0,48,1,1,0,0,0,1,1,0
19,163072,10,0,0,34,0,1,1,1,1,1,1,0
50,128143,13,0,0,50,1,1,0,0,0,1,1,1
46,188861,10,0,0,40,1,1,0,1,0,1,1,0
44,245317,10,0,0,56,1,1,0,1,0,1,1,1
33,209415,6,0,0,32,0,1,1,1,1,1,1,0
43,57600,9,0,0,40,0,1,0,0,1,1,1,0
24,34918,11,0,0,38,0,0,1,1,1,1,1,0
52,277772,10,0,0,40,0,0,1,0,1,0,1,0
25,306352,11,0,0,40,1,1,0,1,0,1,0,0
45,293691,9,0,1590,40,0,1,1,0,1,0,0,0
49,99361,15,0,0,45,1,1,0,0,0,1,1,0
31,157289,13,0,0,52,1,1,1,0,1,1,1,0
62,167098,13,0,0,40,1,1,0,0,0,1,1,1
58,190763,13,0,0,40,1,0,0,0,0,1,1,1
31,59496,10,0,0,50,1,1,0,0,0,1,1,0
45,240841,14,0,0,40,0,1,1,0,1,1,1,0
42,29320,13,0,0,40,1,1,0,0,0,1,1,0
64,171373,7,0,0,40,0,1,1,1,1,1,1,0
33,167474,12,0,0,40,1,0,0,0,0,1,1,0
51,284211,9,0,0,35,0,1,1,0,1,1,1,0
51,306785,9,0,0,40,0,1,1,0,1,1,1,0
49,102318,12,0,0,25,1,0,1,0,1,1,1,0
33,33727,14,0,0,40,0,0,0,0,1,1,1,0
41,218172,13,13550,0,60,0,1,1,0,1,1,1,1
45,276087,11,0,0,24,1,1,0,0,0,1,1,1
53,175220,13,7688,0,48,1,1,0,1,0,0,0,1
36,286115,9,0,0,40,1,1,0,1,0,1,1,1
35,106967,14,0,0,40,0,1,1,1,1,1,1,0
27,136077,13,0,0,40,1,0,1,0,1,1,1,0
35,143059,9,0,1902,28,0,1,0,1,1,1,1,1
21,25505,11,0,0,35,0,1,1,0,1,0,1,0
44,162184,10,0,0,40,0,1,1,0,1,1,1,0
52,290856,13,0,0,40,1,0,0,0,0,1,1,1
37,193106,13,0,0,30,0,1,1,1,1,1,1,0
44,150755,13,5013,0,40,1,0,0,0,0,1,1,0
43,242521,9,0,0,40,1,0,0,1,0,1,1,0
40,169262,10,3411,0,50,1,1,0,0,0,1,1,0
38,99388,12,0,0,40,1,1,0,1,0,1,0,0
27,200492,13,0,0,40,0,0,1,0,1,1,1,0
34,33731,10,0,0,40,1,0,0,1,0,1,1,1
50,313321,12,0,0,40,0,1,1,1,1,1,1,0
19,199495,9,0,0,40,1,1,1,1,1,1,1,0
33,111696,10,0,0,45,1,1,0,0,0,1,1,0
17,240143,7,0,0,30,1,1,1,1,1,1,1,0
46,201217,9,0,0,40,0,1,1,0,1,1,1,0
35,170617,9,0,0,48,0,1,1,0,1,0,1,0
48,185039,10,0,0,40,0,1,1,0,1,1,1,0
21,225311,9,0,0,40,0,1,1,0,1,1,1,0
46,138626,10,0,0,40,1,1,0,1,0,1,1,0
24,255474,7,0,0,40,1,1,0,1,0,1,1,0
37,109133,12,0,1977,45,1,1,0,1,0,1,1,1
33,100154,6,0,0,40,1,1,1,1,1,1,1,0
37,131827,9,0,0,40,1,1,1,1,1,1,1,0
65,136384,14,0,0,50,1,1,0,0,0,1,1,1
59,193375,14,0,0,10,0,1,0,0,1,1,1,0
54,96678,9,0,0,45,1,1,0,1,0,1,1,0
49,123207,9,0,0,44,0,1,1,0,1,1,1,0
24,257500,9,0,0,40,0,1,1,0,1,0,1,0
25,270379,9,0,0,35,0,1,1,1,1,0,1,0
23,129583,9,0,0,16,0,1,1,1,1,0,1,0
31,208798,9,0,0,40,1,1,0,1,0,1,1,0
18,294387,7,0,0,40,1,1,1,1,1,1,1,0
48,159726,9,0,0,55,1,1,0,1,0,1,1,1
27,168827,9,0,0,40,1,1,0,0,0,1,1,0
58,82050,10,0,0,60,1,1,0,1,0,1,1,1
19,223669,7,0,0,20,1,1,1,1,1,1,1,0
27,129624,13,0,0,40,1,1,0,0,0,1,1,1
27,41115,10,0,0,40,1,0,0,1,0,0,1,0
45,223999,5,0,1848,40,1,1,0,1,0,1,1,1
24,100321,10,0,0,48,1,1,1,1,1,1,1,0
56,530099,9,0,0,40,1,1,1,1,1,1,1,0
38,32528,10,0,0,40,1,1,0,0,0,1,1,1
25,167495,10,0,0,40,0,1,1,0,1,1,1,0
70,131060,4,0,0,25,1,1,0,1,0,1,1,0
55,110844,9,0,0,40,0,0,0,0,1,1,1,0
23,194096,13,0,0,40,0,1,1,0,1,1,1,0
33,91667,9,0,0,44,1,1,0,1,0,1,1,0
48,141944,9,4386,0,40,1,1,0,0,0,1,1,1
40,33219,12,0,0,60,1,0,0,1,0,1,1,0
32,604506,9,0,0,72,1,1,0,1,1,1,0,0
37,188774,13,0,0,55,1,0,1,1,1,1,1,1
52,99184,9,0,0,40,1,1,1,1,1,1,1,0
28,376700,13,6849,0,50,1,1,1,1,1,0,1,0
43,388849,12,0,0,60,1,1,0,1,0,1,1,0
22,113062,13,0,0,7,0,1,1,0,1,1,1,0
48,209460,9,0,0,40,1,1,1,1,1,1,1,0
47,180446,10,0,0,40,1,0,0,1,0,0,1,1
24,134181,13,0,0,50,0,0,1,0,1,1,1,0
71,130436,2,0,0,28,0,0,1,1,1,1,1,0
35,222450,13,0,0,40,1,1,1,0,1,1,1,0
18,38307,7,0,0,30,1,0,1,1,1,1,1,0
29,298696,10,0,0,40,0,1,1,1,1,1,1,0
24,201680,9,0,0,40,1,1,1,1,1,1,1,0
46,411595,3,0,0,40,0,1,1,0,1,1,0,0
40,38389,11,0,0,40,1,1,0,1,0,1,1,0
35,78247,11,0,0,50,1,1,0,1,0,1,1,0
57,124771,9,0,0,40,1,1,0,1,0,1,1,0
42,36271,13,0,0,40,1,1,0,1,0,1,1,1
60,131681,13,0,0,50,1,1,0,0,0,1,1,1
19,38619,7,0,0,10,1,1,1,0,1,1,1,0
34,90614,9,0,0,50,1,0,1,0,1,1,1,0
29,337944,7,0,0,60,1,0,1,1,1,1,1,0
57,217886,9,0,0,36,0,1,1,0,1,1,1,0
38,181661,12,0,0,56,1,1,0,1,0,1,1,1
36,255191,14,0,1408,40,1,0,1,0,1,1,1,0
35,209993,7,0,0,8,0,1,1,1,1,1,0,0
19,263932,9,0,0,20,0,1,1,1,1,1,1,0
21,212780,8,0,0,20,0,0,1,1,1,0,1,0
46,88564,10,0,0,40,1,0,0,1,0,1,1,0
36,131459,4,0,0,40,1,1,0,1,0,1,1,0
43,265698,13,0,0,45,0,0,0,0,1,1,1,1
36,52532,9,0,0,40,1,1,0,1,0,1,1,0
46,328216,15,0,0,45,1,0,0,0,0,1,1,1
44,210013,9,0,0,40,1,1,0,1,0,1,1,1
21,33423,10,0,0,35,0,0,1,1,1,1,1,0
36,130620,13,0,0,35,0,1,0,0,1,0,0,1
29,115677,13,0,0,40,1,1,1,1,1,1,1,0
28,132686,10,0,0,40,1,1,0,0,0,1,1,1
41,190786,13,0,0,20,1,0,1,0,1,1,1,0
29,365328,10,0,0,40,0,1,0,1,1,1,1,0
62,664366,13,0,0,60,1,1,0,1,0,1,1,1
34,426431,10,0,0,48,1,1,0,1,0,1,1,1
52,270142,11,0,0,60,0,1,1,0,1,0,1,0
55,52888,15,0,0,10,0,0,0,0,1,1,1,0
50,50178,9,0,0,40,1,1,0,1,0,1,1,1
52,305053,9,0,2051,40,1,0,0,1,0,1,1,0
31,155914,10,0,0,40,1,1,0,1,0,1,1,0
23,145964,10,0,0,20,1,1,1,1,1,1,1,0
33,117963,12,0,1887,60,1,0,0,0,0,1,1,1
24,267843,13,0,0,35,0,1,1,0,1,0,1,0
51,22154,10,0,0,40,1,0,1,0,1,1,1,0
54,180427,9,0,0,45,1,0,0,1,0,1,1,0
37,108366,13,0,0,46,1,1,1,1,1,1,1,0
34,190228,10,0,0,40,1,1,1,0,1,1,1,1
32,200700,10,0,0,50,1,1,1,1,1,1,1,0
32,393376,13,0,0,48,0,0,1,1,1,1,1,0
38,380543,9,0,0,30,0,1,1,1,1,0,1,0
33,70240,10,0,0,40,0,1,1,1,1,0,0,0
23,199884,9,0,0,45,0,1,1,0,1,1,1,0
46,411037,6,0,0,35,0,1,1,1,1,1,1,0
57,319733,13,0,0,40,1,1,0,0,0,1,0,1
41,242619,12,0,0,80,1,1,1,0,1,1,1,0
81,218521,4,0,0,21,1,0,0,1,0,1,1,0
27,160786,7,0,1902,40,1,1,0,1,0,1,1,1
38,195744,13,0,0,48,1,1,1,1,1,1,1,0
61,163729,9,0,0,40,0,1,1,0,1,1,1,0
45,256866,9,0,0,45,1,1,0,0,0,1,1,1
25,98283,13,0,0,40,1,1,1,0,1,0,1,0
47,266275,9,0,0,40,0,1,1,1,1,1,1,0
50,195844,16,13550,0,50,1,1,1,0,1,1,1,1
37,412296,9,0,0,35,1,1,0,1,0,1,0,1
31,226756,9,0,0,40,1,1,1,0,1,0,1,0
45,317846,12,0,0,47,1,0,1,0,1,1,1,0
27,207213,9,0,0,40,1,1,1,1,1,1,1,0
43,120277,9,0,0,40,1,1,0,1,0,1,1,1
58,400285,9,0,0,40,1,0,0,0,0,0,1,1
49,47403,13,0,0,40,0,1,1,0,1,1,1,1
19,249609,10,0,0,8,1,1,1,1,1,1,1,0
20,212668,10,0,0,30,0,1,1,1,1,1,1,0
29,196420,9,0,0,45,0,1,1,0,1,1,1,0
36,301614,10,0,0,45,1,1,1,1,1,1,0,0
20,286734,10,0,0,35,0,1,1,0,1,0,1,0
39,191002,9,0,0,40,0,1,1,1,1,1,0,0
18,427515,9,0,0,20,0,0,1,0,1,0,1,0
40,172560,9,0,0,40,1,0,0,1,0,1,1,0
48,443377,14,0,0,50,1,1,1,0,1,1,1,0
28,215873,6,0,0,45,1,1,1,0,1,0,1,0
62,33142,14,0,0,60,1,0,0,0,0,1,1,1
44,257395,10,0,0,40,1,0,0,0,0,1,1,1
29,177562,9,3781,0,35,0,1,0,1,1,1,1,0
27,135308,13,0,0,40,0,1,1,1,1,0,1,0
23,287681,9,0,0,40,1,1,1,1,1,1,0,0
47,47247,10,0,0,40,0,1,0,0,1,1,1,0
41,183203,9,0,0,50,1,1,0,1,0,1,1,1
32,364657,13,0,0,50,1,1,0,0,0,1,1,1
20,44064,10,0,0,25,1,1,1,0,1,1,1,0
30,186420,13,0,0,35,0,1,1,1,1,1,1,0
45,174426,10,0,0,35,1,0,1,0,1,1,1,0
61,379885,16,0,1902,40,1,0,0,0,0,1,1,1
38,164526,15,0,2824,45,1,0,1,0,1,1,1,1
55,175127,13,7688,0,38,1,0,0,0,0,1,1,1
55,422249,9,0,0,50,1,0,0,1,0,1,1,0
32,188246,9,0,0,40,1,1,0,1,0,1,1,0
62,244087,16,15024,0,50,1,1,0,0,0,1,1,1
27,204098,6,0,0,30,1,1,1,1,1,1,1,0
29,245790,6,0,0,80,1,0,1,1,1,1,1,0
65,258561,13,0,0,20,1,1,0,1,0,1,1,0
37,143582,11,4101,0,35,0,1,1,0,1,0,1,0
49,79436,9,0,0,48,1,1,0,1,0,1,1,0
41,142579,13,0,0,50,1,1,1,1,1,0,1,0
17,413557,7,0,0,32,0,1,1,0,1,1,1,0
49,62793,9,0,0,40,0,1,1,1,1,1,1,0
28,145242,13,4386,0,20,0,1,0,0,1,1,1,1
31,168521,13,0,0,50,0,1,1,0,1,1,1,0
48,148995,14,0,0,40,1,1,0,0,0,1,1,1
17,187308,6,0,0,15,0,1,1,1,1,1,1,0
55,125000,14,0,0,40,1,1,1,0,1,1,1,1
39,98941,13,0,0,40,1,1,1,0,1,1,1,1
37,215476,9,0,0,30,0,1,1,1,1,0,1,0
32,187901,11,0,0,23,0,1,1,0,1,1,1,0
47,184579,10,0,0,60,1,1,0,1,0,1,1,0
38,233197,10,0,0,40,1,1,1,0,1,0,1,0
18,379710,9,0,0,20,0,1,1,1,1,1,1,0
32,266345,10,0,0,40,1,1,1,1,1,1,1,0
54,162238,9,0,0,45,1,1,1,1,1,1,1,0
36,329980,13,27828,0,40,1,1,1,0,1,1,1,1
49,175109,9,5178,0,40,1,1,0,0,0,1,1,1
43,96102,14,0,0,50,1,1,1,0,1,1,1,0
22,225531,9,0,2205,40,1,1,1,1,1,1,1,0
55,305850,15,15024,0,40,1,0,0,0,0,1,1,1
28,183802,9,0,0,55,1,1,0,1,0,1,1,0
47,51664,7,0,0,60,1,0,0,1,0,1,1,0
45,67716,9,10520,0,48,1,1,1,1,1,1,1,1
20,175808,9,0,0,40,1,1,1,1,1,1,1,0
25,29599,9,0,0,40,1,1,1,1,1,1,1,0
45,127111,14,0,0,55,1,1,0,0,0,1,1,1
26,290286,9,0,0,40,1,1,1,1,1,0,1,0
45,144579,13,0,0,40,1,1,0,0,0,1,1,1
21,227411,11,0,0,40,0,1,1,1,1,1,1,0
31,103435,13,0,0,50,1,1,0,1,0,1,1,1
46,49570,9,0,0,40,0,1,1,0,1,1,1,0
37,182148,13,0,0,39,1,1,1,1,1,1,1,0
